rpssm0,rpssm1,rpssm2,rpssm3,rpssm4,rpssm5,rpssm6,rpssm7,rpssm8,rpssm9,rpssm10,rpssm11,rpssm12,rpssm13,rpssm14,rpssm15,rpssm16,rpssm17,rpssm18,rpssm19,rpssm20,rpssm21,rpssm22,rpssm23,rpssm24,rpssm25,rpssm26,rpssm27,rpssm28,rpssm29,rpssm30,rpssm31,rpssm32,rpssm33,rpssm34,rpssm35,rpssm36,rpssm37,rpssm38,rpssm39,rpssm40,rpssm41,rpssm42,rpssm43,rpssm44,rpssm45,rpssm46,rpssm47,rpssm48,rpssm49,rpssm50,rpssm51,rpssm52,rpssm53,rpssm54,rpssm55,rpssm56,rpssm57,rpssm58,rpssm59,rpssm60,rpssm61,rpssm62,rpssm63,rpssm64,rpssm65,rpssm66,rpssm67,rpssm68,rpssm69,rpssm70,rpssm71,rpssm72,rpssm73,rpssm74,rpssm75,rpssm76,rpssm77,rpssm78,rpssm79,rpssm80,rpssm81,rpssm82,rpssm83,rpssm84,rpssm85,rpssm86,rpssm87,rpssm88,rpssm89,rpssm90,rpssm91,rpssm92,rpssm93,rpssm94,rpssm95,rpssm96,rpssm97,rpssm98,rpssm99,rpssm100,rpssm101,rpssm102,rpssm103,rpssm104,rpssm105,rpssm106,rpssm107,rpssm108,rpssm109
5.22437276,4.782526882,5.408333333,3.557706093,4.986290323,4.625448029,4.738172043,4.519354839,5.498924731,5.856989247,5.784587814,4.991129032,5.457258065,3.056630824,4.454032258,4.089247312,3.846774194,5.670967742,6.006451613,5.625806452,5.921146953,5.505645161,5.775,3.659856631,4.883064516,4.421505376,3.980645161,6.174193548,6.2,5.622580645,3.811469534,3.149551971,3.403315412,1.858781362,3.309229391,3.108602151,2.813799283,4.288530466,4.349820789,4.103584229,4.009587814,3.79516129,3.927419355,2.797759857,4.035483871,4.159408602,4.305645161,4.528225806,5.618548387,5.141129032,4.5609319,4.063172043,3.899731183,3.049103943,4.091666667,4.16702509,4.554301075,4.776344086,5.715053763,5.494623656,4.384318996,4.082258065,3.917741935,2.839157706,4.101612903,3.616935484,3.842741935,4.884677419,5.32016129,5.107258065,5.717921147,5.516935484,6.136290323,4.513620072,5.744354839,5.537634409,4.569354839,5.096774194,5.190322581,5.638709677,4.967383513,5.349193548,5.594354839,4.16953405,4.925,4.959139785,5.191935484,5.012903226,5.693548387,5.290322581,6.188888889,6.245967742,6.584677419,4.528673835,5.154032258,5.565591398,5.424193548,6.264516129,5.248387097,5.541935484,5.178952991,5.020740878,5.678120891,1.963561071,3.991946088,4.316878516,4.120890861,5.279421433,6.481714333,6.851536818
6.397163121,4.70035461,5.454491726,4.381402679,5.319148936,5.183609141,5.822695035,5.349881797,6.810874704,6.309692671,5.195626478,3.833333333,4.781914894,3.756304177,4.592198582,3.835106383,4.453900709,5.487588652,7.026595745,5.962765957,5.563238771,4.395390071,5.106382979,4.641646966,5.322695035,4.823286052,5.273049645,6.395390071,8.25,6.721631206,5.353033885,4.23463357,4.434397163,2.349093775,3.632387707,3.009456265,3.838061466,5.723404255,6.390070922,5.283687943,5.749704492,4.954787234,5.585992908,2.854117415,4.42287234,4.333628842,4.195921986,6.020390071,6.644503546,4.796985816,4.533884949,4.043144208,4.838652482,2.796296296,4.354609929,4.254137116,4.413711584,5.878250591,6.533096927,5.206855792,5.069444444,4.912234043,5.72251773,3.394897557,4.497340426,4.471335697,4.117907801,6.617907801,6.210106383,5.763297872,6.093380615,5.491134752,5.718085106,5.511032309,6.120567376,5.639479905,6.546099291,4.890070922,9.039007092,6.812056738,8.098108747,8.324468085,8.317375887,6.42356186,6.960992908,6.459810875,7.631205674,8.187943262,10.26595745,8.15248227,6.206855792,5.657801418,6.455673759,5.302994484,6.535460993,5.892434988,6.946808511,6.613475177,7.336879433,6.535460993,6.371536732,4.994160385,6.431660385,2.386150235,4.74910732,4.373278009,5.477050684,5.353749256,9.445943265,7.650912517
6.877525253,7.028303872,7.965172559,6.365319865,6.143202862,6.991161616,7.251157407,8.638468013,9.5753367,11.65740741,5.464856902,6.235795455,6.766098485,5.107954545,5.463068182,6.119318182,6.00094697,8.71780303,9.017045455,11.02462121,6.881523569,7.56344697,7.357007576,6.061237374,6.792613636,7.29229798,7.016098485,10.50568182,10.7405303,12.33901515,5.419612795,4.980744949,5.380997475,3.63047138,4.122159091,4.884259259,4.85385101,9.157828283,7.814393939,9.315656566,6.231902357,5.31155303,6.845643939,4.441919192,4.838068182,5.406565657,5.828598485,8.534090909,6.393939394,10.9280303,6.426767677,6.02577862,7.008101852,4.842171717,5.376788721,5.683501684,6.23348064,10.00084175,6.589225589,10.2773569,6.212962963,6.059659091,6.175189394,4.972222222,5.898674242,6.497474747,6.535037879,9.617424242,8.409090909,10.85606061,9.470538721,9.951704545,12.09943182,9.726010101,8.963068182,10.36363636,10.76041667,9.954545455,14.38636364,11.51893939,10.43897306,9.75094697,10.76988636,8.078282828,8.114583333,8.410353535,8.256628788,12.28409091,10.51136364,13.10606061,10.6473064,9.53125,10.12215909,8.592171717,9.56155303,9.618686869,9.62405303,13.32575758,13.86363636,12.30681818,7.560341958,6.349002205,9.099016338,3.399023875,5.133925038,6.045200721,6.585561648,11.3104189,12.59551133,13.80643338
6.405982906,7.387197293,6.952902422,5.218304843,4.641737892,5.845441595,6.380787037,6.203703704,8.697293447,7.433404558,8.311342593,7.616987179,7.280448718,3.876513533,4.029647436,4.727653134,5.213141026,8.619391026,8.080929487,7.834134615,7.720263533,7.217147436,6.552083333,3.347400285,4.137820513,4.849180912,5.303685897,8.921474359,7.825320513,7.8125,5.480413105,4.100516382,3.604255698,2.407407407,4.125356125,4.986111111,5.416755698,7.051638177,5.912749288,7.302706553,4.310808405,4.001602564,3.778846154,4.448628917,5.141826923,6.531606125,7.286858974,5.258814103,6.912660256,7.063301282,5.688390313,5.04389245,4.79656339,5.163817664,6.445868946,7.621438746,8.460559117,6.746082621,7.613603989,8.084757835,5.845263533,3.979967949,4.175480769,5.719195157,7.629807692,8.745548433,9.515224359,6.774038462,8.725961538,9.309294872,5.908831909,7.475160256,7.790865385,7.508190883,5.836538462,7.542022792,8.237980769,5.653846154,10.46153846,8.516025641,9.047720798,8.119391026,8.306891026,5.578703704,6.46474359,7.668091168,7.475160256,8.935897436,8.275641026,9.317307692,7.448361823,8.228365385,8.146634615,6.940883191,6.243589744,7.775997151,8.789262821,7.125,7.862179487,7.282051282,5.994789061,6.463041097,5.723619619,2.040659752,3.936670859,6.127947494,6.670067751,5.640715648,9.595439977,8.220617469
5.015466015,5.028032153,5.260785511,4.061864062,5.039173789,5.337810338,5.328703704,5.471102971,5.56023606,6.679283679,5.990181115,5.407509158,5.885989011,3.727258852,5.301739927,5.129985755,5.162087912,6.446428571,6.6753663,7.39514652,5.891432641,5.442765568,5.545787546,3.789072039,5.773809524,5.543447293,5.342948718,5.878205128,7.125457875,7.14010989,4.085470085,3.940527066,4.025539276,2.286528287,3.693426943,3.761904762,3.835826211,4.553317053,4.945258445,5.382987383,4.856176231,5.064102564,5.158882784,3.529761905,4.686355311,5.312830688,5.376373626,5.566391941,5.40521978,6.311813187,4.637769638,4.858109483,4.838115588,3.655677656,4.977920228,4.583231583,4.912749288,6.172364672,6.103988604,6.406186406,4.968508344,5.131868132,5.213827839,3.661630037,4.698260073,4.647385022,4.580586081,6.414377289,5.938186813,6.331959707,5.911273911,6.78525641,6.612637363,5.028083028,5.848901099,5.973544974,5.798992674,6.177655678,7.133699634,7.567765568,6.005291005,6.970238095,6.742673993,4.98046398,5.416666667,6.054131054,6.060897436,6.877289377,6.426739927,6.996336996,5.988196988,7.85485348,7.464285714,5.593406593,5.795787546,5.3996744,6.020604396,7.397435897,7.115384615,5.747252747,5.404615175,5.826619026,6.280505754,2.271317657,4.990636155,5.312271713,5.369042703,7.366308807,7.05760829,9.087005168
5.256296296,4.898518519,5.630324074,4.206296296,4.760601852,4.285,4.233518519,5.745740741,6.555740741,5.431296296,5.334074074,4.849166667,5.517083333,3.609444444,3.880416667,3.86037037,3.560833333,6.006666667,6.918333333,5.79,5.763101852,4.93875,5.6225,4.158472222,4.813333333,4.511064815,4.152916667,6.75625,7.71625,6.34625,4.223148148,3.514074074,3.875324074,2.336111111,3.700046296,3.591851852,3.49462963,5.264074074,5.918518519,4.522962963,4.756574074,4.446666667,4.90625,3.656944444,4.54375,4.417314815,4.389166667,6.425833333,6.145833333,5.200833333,4.035555556,4.10037037,4.749953704,3.571851852,4.31412037,3.822777778,3.802037037,5.78537037,6.330925926,4.466481481,4.199074074,3.941666667,4.482916667,3.208888889,4.08875,3.748148148,3.540833333,5.231666667,6.06,4.223333333,6.14462963,6.468333333,6.87125,5.423888889,6.147083333,5.935925926,5.57,7.196666667,7.833333333,6.21,6.380740741,6.723333333,6.899583333,5.283333333,6.582083333,6.228703704,6.008333333,7.088333333,8.055,6.668333333,5.120740741,5.6,6.114583333,4.732222222,5.170416667,4.634259259,4.36,6.555,6.945,5.258333333,4.950899487,4.79003543,5.825233717,2.331880075,4.371888831,3.831154672,3.390591715,7.320382777,8.389201002,5.23919162
3.906069364,4.875682402,5.191554271,3.73265896,4.135677585,4.437219011,4.618577392,5.334136159,4.924213231,7.213712267,5.097583494,5.166907514,5.337789017,3.739523121,4.132586705,4.584256583,4.521315029,6.587789017,6.472182081,6.995303468,5.312780989,5.45267341,5.375,3.918111753,4.304190751,4.758028259,5.000722543,6.567919075,6.729768786,7.472543353,3.873956326,3.876645793,4.079800899,2.111913937,3.145311496,3.272479127,3.691795119,4.870745022,4.132305716,5.819685292,4.056157675,4.571531792,4.870303468,3.536247592,4.494580925,4.659401092,5.281430636,5.774205202,4.751083815,7.100794798,3.90655106,4.19986352,4.700224791,3.17790623,3.931438664,3.424534361,4.277055234,5.76236352,4.435292229,6.528259473,4.702713552,4.792268786,5.038294798,3.751685934,5.022398844,4.08726718,4.865606936,6.286849711,5.059971098,7.045520231,5.977039178,6.485187861,6.417630058,5.047687861,5.170520231,5.508509955,6.100433526,6.807803468,7.057803468,8.096820809,4.693320488,5.586343931,5.893063584,4.273603083,5.134393064,4.900128452,5.690028902,6.10982659,4.281791908,7.453757225,6.18224149,6.898482659,7.192196532,5.934971098,6.312138728,6.300417469,7.159682081,7.547687861,6.722543353,7.388728324,5.076863025,5.437035438,5.638743782,2.623975137,4.838176548,4.639730696,5.370109377,7.283060236,6.897806642,8.572017042
7.487472767,6.493191721,8.552832244,5.343681917,6.801606754,8.006535948,8.814270153,4.866557734,8.075708061,7.959694989,6.108796296,5.079656863,7.140931373,4.066312636,5.328431373,6.391476035,6.964460784,7.846813725,6.841911765,7.37622549,8.13453159,6.975490196,7.982843137,6.322440087,7.628676471,8.538126362,8.946078431,9.568627451,9.519607843,9.029411765,4.881808279,3.432734205,5.260348584,2.804466231,4.368600218,5.336601307,5.199891068,5.869825708,7.13453159,6.283224401,6.496459695,5.218137255,6.87254902,3.965413943,5.087009804,5.730119826,6.409313725,6.139705882,6.889705882,7.286764706,6.759803922,4.920751634,7.12745098,4.662854031,5.917075163,6.083877996,6.285947712,7.495098039,9.240196078,8.320261438,7.552423747,5.591911765,7.660539216,4.563861656,6.034313725,6.340005447,6.775735294,8.932598039,8.854166667,8.849264706,7.603485839,7.242647059,8.681372549,5.871459695,6.268382353,8.703159041,8.132352941,7.578431373,6.862745098,6.181372549,6.052832244,7.281862745,9.049019608,6.706427015,7.116421569,8.34204793,9.269607843,7.926470588,8.906862745,8.039215686,5.744008715,7.007352941,8.681372549,5.377995643,5.846813725,7.239106754,8.073529412,7.460784314,8.666666667,7.299019608,6.077900315,5.484588557,8.443868414,3.038175134,5.63135074,7.546611368,7.972711848,7.047789613,9.279856725,7.569987746
7.588723051,9.077839967,8.079083748,10.76243781,12.33374793,14.14220564,13.12292703,15.71185738,14.28648425,13.52529022,8.021869818,9.173507463,9.675373134,7.997823383,9.275186567,10.88754146,10.4505597,13.38339552,10.29757463,11.0363806,9.107379768,10.79197761,10.94496269,9.88681592,11.19962687,12.25041459,12.40298507,13.36567164,10.73134328,11.9141791,8.862354892,9.600228027,11.05669569,7.748341625,9.295190713,9.875207297,9.494817579,12.39096186,10.98300166,12.02777778,11.22833748,12.96268657,15.01119403,11.04011194,13.03451493,13.95968076,13.11847015,14.55876866,13.11473881,15.93936567,12.55099502,12.18521973,14.72626451,10.20646766,11.54187396,11.41873964,11.59970978,15.37893864,11.7172471,14.11028192,11.51223051,11.90951493,13.61287313,9.872512438,11.82649254,12.57566335,11.21641791,14.53544776,12.56902985,13.83768657,16.65215589,16.02518657,15.91697761,15.3358209,18.67537313,17.70563847,17.47947761,18.2238806,18.14179104,15.91044776,11.9145937,12.09981343,12.84981343,10.43159204,12.67164179,13.68200663,13.11380597,15.9141791,11.54850746,12.9141791,11.14096186,13.21921642,13.55876866,12.80472637,14.37686567,13.97553897,14.72574627,13.49626866,12.39925373,11.70522388,11.96961439,9.130809328,10.51500686,8.672702332,13.88592593,14.29166286,13.96694102,19.86941015,15.57113855,14.85410151
4.472959685,4.654744346,5.06366765,3.811701082,3.682399213,4.397246804,3.545231072,4.784169125,5.564405113,6.293018682,4.214110128,3.954646018,4.504424779,3.027777778,3.247787611,3.781956735,3.059734513,4.896017699,5.161504425,5.196902655,4.847959685,4.752212389,5.293141593,3.652777778,3.985619469,4.429080629,3.994469027,5.627212389,5.76880531,5.821902655,4.04473943,2.623279253,3.402409046,1.575221239,2.783677483,3.165683382,3.155358899,4.019665683,4.631760079,5.23352999,3.868608653,3.438053097,4.594026549,2.89614061,3.094026549,3.845009833,3.782079646,4.047566372,5.096238938,6.264380531,5.064896755,3.891715831,5.00712881,3.085054081,3.903146509,4.702064897,4.80432645,4.864798427,5.730580138,6.668633235,5.015732547,3.779867257,4.378318584,2.752704031,3.692477876,4.251720747,4.473451327,4.650442478,5.075221239,6.349557522,3.64847591,4.388274336,4.988938053,4.358898722,4.380530973,5.347590954,4.818584071,3.902654867,6.5,6.455752212,6.70747296,6.069690265,6.971238938,4.294001967,5.048672566,5.736971485,5.955752212,5.256637168,7.615044248,6.092920354,7.011307768,5.892699115,6.183628319,3.881022616,5.159292035,6.123402163,5.884955752,5.761061947,6.915929204,7.402654867,4.481729421,3.989015851,5.307575408,1.66896652,3.223607264,4.318739099,3.787319175,3.649738381,7.107725454,7.529470606
9.19047619,7.968551587,8.48640873,7.841666667,9.679563492,8.904761905,10.3280754,8.553968254,12.23968254,12.38730159,6.821031746,5.102678571,6.699107143,5.907539683,6.710714286,5.911111111,6.366964286,5.892857143,13.09285714,9.107142857,8.124603175,7.900892857,8.841964286,6.842063492,7.601785714,7.587301587,7.31875,8.085714286,13.53928571,12.52857143,6.265873016,4.864583333,5.787202381,4.497222222,6.414880952,6.302380952,6.54077381,6.347619048,10.88333333,8.328571429,7.731150794,6.545535714,8.379464286,6.049801587,7.851785714,7.755753968,7.93125,7.398214286,10.72321429,8.883928571,6.673015873,4.687599206,6.743551587,6.095634921,7.54265873,6.806349206,7.26140873,6.375396825,12.96825397,7.53968254,6.956746032,5.275892857,6.500892857,6.221825397,8.119642857,8.186111111,7.99375,5.907142857,13.31428571,8.821428571,7.940079365,5.60625,6.270535714,7.784920635,9.441071429,9.026587302,9.18125,7.475,13.58928571,10.75357143,14.14722222,11.57053571,12.84910714,10.53968254,12.15535714,12.61230159,11.77767857,14.59642857,16.51785714,11.53214286,8.607936508,7.245535714,10.18482143,9.440873016,8.901785714,8.637301587,9.220535714,8.421428571,15.67857143,7.264285714,8.753852087,5.557819023,9.263870027,4.555985894,7.335068659,7.213196296,7.590714753,7.95241688,17.09682612,11.21985816
7.003607504,6.800324675,7.226731602,4.651875902,6.06547619,7.029220779,7.527597403,6.281385281,7.16017316,8.88961039,6.550685426,6.025974026,6.493506494,3.692821068,4.303571429,4.959776335,5.581168831,6.465909091,6.900974026,8.287337662,7.69760101,7.390422078,7.596590909,4.874368687,5.780032468,5.945436508,6.703733766,7.031655844,8.658279221,9.606331169,5.122655123,3.766774892,4.646645022,4.055916306,4.545995671,5.483766234,5.56547619,5.606060606,6.980519481,8.060606061,5.970598846,5.074675325,6.311688312,5.617063492,5.63474026,6.945707071,7.396103896,6.871753247,7.089285714,8.625,6.94011544,5.605880231,6.892676768,6.33008658,6.180555556,7.351731602,8.251984127,7.871572872,8.313131313,9.375901876,7.377795815,5.911525974,7.156655844,6.434433622,6.640422078,7.974116162,8.257305195,7.637175325,9.247564935,9.659902597,6.634559885,6.472402597,6.780844156,5.325396825,6.154220779,7.33044733,7.881493506,6.457792208,8.029220779,9.594155844,6.866161616,6.998376623,8.725649351,7.660894661,7.647727273,8.815295815,9.641233766,8.172077922,10.32142857,10.73701299,10.06529582,9.154220779,10.26461039,7.511544012,7.336038961,8.293650794,10.31006494,9.555194805,8.587662338,9.12012987,6.662319343,5.444578564,7.161748179,3.343526419,5.851883455,7.02548734,7.710239334,7.749261186,10.1624974,11.27350676
4.786789652,4.230544953,4.422895462,3.461832061,4.221559584,4.339164546,4.753207167,5.33884648,4.333439355,5.76187447,4.178806192,3.520992366,3.99355916,2.455947837,3.044608779,3.277194656,3.355200382,4.71230916,4.097805344,5.58730916,4.439938507,3.79389313,4.323234733,2.624522901,3.316555344,3.617525445,3.635257634,4.966125954,4.460400763,5.786736641,3.135602205,2.412160729,2.754002332,1.46692112,2.302666455,2.432675997,2.799644826,3.900551315,3.555449534,4.349660729,3.970711408,3.111402672,3.398854962,2.524570611,3.330152672,3.392255089,3.905057252,4.696326336,4.252624046,5.028387405,4.081849025,3.304018236,3.550758058,2.610156913,3.414625742,3.290924512,3.958995971,4.840436811,4.3471162,5.208757422,4.404394614,3.759780534,4.152671756,2.92485687,3.473282443,3.574666031,3.910782443,5.112833969,4.591841603,5.646230916,5.235899067,4.681774809,5.09995229,4.054707379,4.572280534,5.207061069,5.12523855,5.874045802,5.733778626,7.082061069,4.405746395,4.152194656,4.373807252,3.476463104,4.348998092,4.404262087,4.631917939,5.864503817,4.191793893,5.022900763,5.956318914,5.864980916,5.620944656,3.901717557,4.585639313,4.618320611,5.531727099,6.810114504,5.078244275,5.739503817,5.094016226,3.555604535,4.063134694,1.655593248,3.492094331,3.590867624,4.167297959,6.772970522,4.682282086,7.054853515
3.824754902,6.061478758,5.056576797,3.47630719,4.486723856,5.663398693,4.343954248,7.173611111,3.843954248,3.716503268,5.780841503,6.207720588,5.46875,3.170547386,4.411764706,5.173406863,4.514705882,8.325367647,4.678308824,5.417279412,5.130106209,5.248161765,4.6875,3.01000817,4,5.088848039,4.251838235,8.123161765,4.391544118,4.59375,4.139297386,3.650939542,3.524714052,1.835784314,3.165645425,3.258169935,3.029003268,6.803513072,4.388071895,3.429738562,5.003880719,5.573529412,5.316176471,3.763684641,5.483455882,5.202818627,5.152573529,7.435661765,5.215073529,4.612132353,5.445261438,5.217116013,5.088439542,3.718545752,5.623978758,4.920343137,5.465277778,7.91503268,6.217728758,5.487336601,4.629493464,4.806985294,4.759191176,3.29370915,4.884191176,4.678921569,4.514705882,7.231617647,5.492647059,5.014705882,6.472630719,7.634191176,7.273897059,6.505718954,7.920955882,8.240196078,6.966911765,8.988970588,7.147058824,6.757352941,4.29125817,6.159926471,5.803308824,4.699346405,5.137867647,5.901960784,5,6.893382353,5.941176471,4.588235294,4.271650327,5.597426471,5.053308824,3.520424837,4.795955882,4.821078431,4.992647059,6.297794118,4.632352941,3.676470588,3.922437116,5.557222015,4.820262134,1.719300738,4.943923491,5.205001154,4.376578401,9.148596089,4.959667537,3.690020779
6.955974843,5.928852201,7.659984277,5.995283019,6.70754717,7.713312369,7.694968553,13.31918239,7.891509434,10.57704403,6.433045073,5.608490566,7.25,3.709774633,5.027122642,5.986504193,6.39504717,11.02948113,6.411556604,8.689858491,7.655922432,6.326650943,7.614386792,4.670073375,5.214622642,6.644916143,7.29009434,13.00235849,7.016509434,10.13915094,5.816037736,4.667845912,6.097091195,3.024109015,4.397798742,4.992662474,5.014150943,10.00314465,5.858490566,8.449685535,7.337526205,5.970518868,7.819575472,4.790356394,6.990566038,7.115828092,6.754716981,10.06132075,7.476415094,9.811320755,7.736897275,6.903694969,9.079795597,4.742662474,6.471698113,6.919811321,6.578616352,11.07704403,7.485849057,9.551886792,7.247903564,6.27240566,8.454009434,4.77148847,6.028301887,6.541928721,6.252358491,10.79245283,7.278301887,9.476415094,14.22274633,11.04834906,11.37853774,11.95073375,14.43867925,15.1802935,14.22169811,19.31132075,14.11320755,15.79245283,8.444444444,7.576650943,9.279481132,5.990041929,8.099056604,8.474318658,8.183962264,9.985849057,7.976415094,10.75,10.0466457,9.383254717,10.93514151,7.611111111,8.669811321,9.350104822,9.745283019,16.77358491,9.830188679,11.78301887,8.395803612,5.417198009,6.784741025,3.003076445,6.729408682,7.890878388,7.139400821,18.84706088,8.465892218,13.69429645
3.517704518,4.902472527,5.52724359,3.731074481,3.14010989,3.90964591,4.297619048,5.298534799,4.217032967,4.964285714,4.501373626,4.086538462,4.783653846,2.790750916,3.666208791,3.890567766,4.347527473,5.668956044,4.630494505,5.715659341,4.872481685,3.986950549,4.622252747,3.266254579,4.587225275,5.073031136,5.511675824,5.29739011,5.511675824,6.234203297,3.804639805,3.081959707,3.672847985,1.260989011,2.304945055,2.797924298,3.139194139,4.472527473,3.942307692,4.433150183,3.509386447,4.0625,4.803571429,2.749313187,2.65728022,3.276785714,3.263049451,5.0625,4.78228022,4.394917582,3.932234432,4.174450549,4.841346154,2.8501221,2.860805861,3.22039072,3.246336996,6.075091575,5.326923077,5.301282051,4.563415751,4.114697802,4.557692308,2.920558608,3.195741758,3.435210623,3.680631868,6.235576923,5.460851648,5.537774725,5.082417582,5.880494505,6.530906593,4.610805861,4.728021978,5.432234432,5.881868132,5.934065934,5.332417582,5.881868132,4.749084249,4.998626374,5.168269231,3.984432234,4.557692308,5.47985348,5.491758242,5.505494505,5.744505495,6.662087912,4.868131868,6.039835165,6.069368132,4.427655678,3.964285714,5.227106227,5.041208791,6.252747253,6.321428571,6.343406593,3.463923477,4.118710621,5.301367613,1.464341525,3.27895727,4.025328383,4.257427812,6.793753173,6.215951506,7.462390636
5.509021842,5.378205128,7.461538462,4.94017094,5.407763533,7.087369421,6.623931624,5.207977208,7.35042735,6.780626781,4.79522792,3.919871795,5.306623932,4.084401709,4.226495726,5.931030389,5.086538462,6.362179487,6.960470085,5.99465812,6.297364672,4.840811966,5.947649573,5.169159544,5.487179487,7.624050332,6.298076923,7.778846154,8.458333333,9.073717949,4.762108262,2.610873694,3.520417854,2.750712251,4.238722697,4.660493827,4.152896486,5.604463438,6.920702754,5.812440646,6.161680912,4.006410256,5.608974359,3.547720798,5.449786325,5.555318139,5.683760684,6.232905983,6.685897436,6.549145299,6.997625831,4.645061728,5.674264008,4.779202279,6.525047483,6.417378917,7.148622982,7.140075973,6.909306743,8.262583096,6.168091168,4.457264957,5.833333333,4.716524217,5.550213675,6.617283951,6.935897436,6.987179487,7.901709402,8.008547009,6.820512821,5.801282051,7.303418803,5.054131054,5.832264957,6.802469136,5.914529915,6.034188034,7.88034188,7.666666667,8.102564103,6.976495726,8.692307692,5.250712251,7.798076923,7.041785375,7.256410256,8.512820513,8.615384615,8.111111111,8.196581197,6.126068376,7.824786325,6.233618234,7.041666667,7.115859449,8.222222222,8.111111111,6.948717949,7.094017094,6.068562674,4.192347745,7.251310687,2.466412908,4.588354639,5.574683201,5.374982045,7.592071244,8.877693192,8.384372307
5.411685824,6.233237548,6.414559387,3.851915709,5.168151341,5.322030651,5.441139847,6.029501916,5.672605364,6.774329502,6.747030651,6.129310345,6.652586207,3.630363985,5.584913793,5.727873563,5.410775862,7.114655172,5.990517241,8.090517241,6.723611111,6.522844828,6.878017241,3.861542146,5.196551724,5.669396552,5.973275862,7.198706897,6.417672414,8.048706897,4.233141762,4.497605364,4.589272031,1.952681992,2.984243295,3.657279693,3.795737548,5.349042146,4.37605364,5.381226054,4.68309387,5.485775862,5.593534483,3.388840996,4.569827586,4.762212644,5.219827586,5.456465517,6.058189655,5.725431034,4.831992337,5.365804598,5.748850575,3.683333333,4.681178161,4.72164751,4.885775862,6.748275862,6.685632184,6.856321839,4.95493295,5.496982759,5.751293103,3.612978927,5.014655172,5.007614943,4.992241379,6.735775862,6.449568966,7.125431034,6.882375479,7.509482759,7.867241379,4.788122605,5.340948276,6.7,6.525431034,7.336206897,5.94137931,7.770689655,5.041570881,6.862931034,6.532758621,4.963409962,5.432327586,6.598275862,5.985775862,6.193103448,6.581034483,6.665517241,6.261685824,8.147413793,8.129310345,5.401915709,5.566810345,5.901149425,6.221982759,8.85,6.572413793,6.415517241,6.211502252,6.403927682,6.715136808,2.404989182,5.01332058,5.604046034,5.641147365,8.152478124,7.95290561,8.524486012
8.800141243,8.074917608,8.931026365,6.172904896,7.417873117,8.008121469,8.699476224,8.368879473,9.304613936,10.71669021,8.077124529,6.534692797,7.201536017,4.890566149,5.889830508,6.082538842,6.653601695,6.626324153,8.213188559,8.825476695,8.769303202,7.073622881,7.674258475,5.266007533,6.440413136,6.471045198,7.123146186,7.040254237,8.94809322,9.242584746,5.848281544,4.706979755,5.437382298,3.093926554,4.242731874,4.529190207,5.571298258,5.253413371,6.718102637,7.128766478,6.667520009,6.536811441,7.28628178,5.430820386,5.650423729,6.272157486,7.006885593,7.163400424,8.146451271,8.818061441,7.143008475,6.473104991,7.181614878,5.448917137,6.145509652,5.860404896,6.757621234,6.822151601,7.779072505,8.154425612,7.871792608,7.142213983,7.830243644,5.864259652,6.738877119,6.409692797,6.711864407,7.606726695,8.406514831,9.20842161,8.135828625,6.726165254,7.622881356,5.235287194,6.351959746,6.176200565,7.134269068,6.391949153,7.947033898,8.132415254,8.526365348,7.915783898,8.411016949,7.183733522,8.760858051,8.496115819,9.194650424,7.730932203,8.841101695,9.579449153,9.982580038,8.653072034,9.342161017,7.304496234,8.332891949,7.186793785,8.235963983,8.216101695,9.222457627,8.393008475,9.088200457,6.915811093,7.984070013,3.916275693,6.675363945,7.138423917,8.289258433,7.553647493,10.32369518,11.37817628
5.810568087,4.720916876,4.61690685,3.901629073,4.871606099,5.384502924,5.332289056,4.92940685,5.978905597,8.196324144,5.135703843,4.228383459,4.409774436,2.882362155,3.57612782,4.001409774,4.392387218,5.001409774,4.918703008,6.935620301,5.18128655,3.928101504,3.829417293,2.987468672,3.535244361,3.865914787,4.547932331,4.922932331,4.806390977,6.618421053,4.237050961,2.987834169,3.282320384,1.92710944,2.453059733,3.066624896,3.372389307,4.477025898,3.901211362,6.009607352,4.862677527,3.879229323,3.820958647,2.981516291,3.550281955,4.155075188,4.25093985,5.232142857,4.578007519,6.532894737,5.781746032,4.559889307,4.337458229,3.204051796,3.614713868,4.066624896,4.304720134,6.197577277,5.163116124,7.073517126,5.981411863,4.943139098,4.716635338,3.338972431,3.956296992,4.804511278,4.640977444,7.180451128,5.486842105,7.353383459,6.658730159,4.963815789,5.531484962,4.550125313,4.735432331,5.72556391,6.17481203,5.971804511,6.022556391,7.204887218,6.381161236,5.341635338,5.320958647,3.979323308,4.33693609,4.935463659,5.359022556,6.545112782,4.129699248,6.804511278,7.94005848,7.601033835,7.309680451,5.846491228,6.0625,6.521929825,7.44924812,9.078947368,6.283834586,8.003759398,6.673300073,4.508044719,4.165803981,2.02744073,3.853027816,4.99637937,5.213721612,6.928867006,5.893952784,10.30871523
