rpssm0,rpssm1,rpssm2,rpssm3,rpssm4,rpssm5,rpssm6,rpssm7,rpssm8,rpssm9,rpssm10,rpssm11,rpssm12,rpssm13,rpssm14,rpssm15,rpssm16,rpssm17,rpssm18,rpssm19,rpssm20,rpssm21,rpssm22,rpssm23,rpssm24,rpssm25,rpssm26,rpssm27,rpssm28,rpssm29,rpssm30,rpssm31,rpssm32,rpssm33,rpssm34,rpssm35,rpssm36,rpssm37,rpssm38,rpssm39,rpssm40,rpssm41,rpssm42,rpssm43,rpssm44,rpssm45,rpssm46,rpssm47,rpssm48,rpssm49,rpssm50,rpssm51,rpssm52,rpssm53,rpssm54,rpssm55,rpssm56,rpssm57,rpssm58,rpssm59,rpssm60,rpssm61,rpssm62,rpssm63,rpssm64,rpssm65,rpssm66,rpssm67,rpssm68,rpssm69,rpssm70,rpssm71,rpssm72,rpssm73,rpssm74,rpssm75,rpssm76,rpssm77,rpssm78,rpssm79,rpssm80,rpssm81,rpssm82,rpssm83,rpssm84,rpssm85,rpssm86,rpssm87,rpssm88,rpssm89,rpssm90,rpssm91,rpssm92,rpssm93,rpssm94,rpssm95,rpssm96,rpssm97,rpssm98,rpssm99,rpssm100,rpssm101,rpssm102,rpssm103,rpssm104,rpssm105,rpssm106,rpssm107,rpssm108,rpssm109
6.101410935,6.029100529,6.866402116,9.05026455,9.083994709,9.618165785,11.73412698,11.05026455,11.39153439,10.03174603,6.002645503,4.55952381,4.78968254,6.35361552,7.061507937,7.367724868,10.76190476,11.5952381,7.96031746,7.865079365,6.561507937,5.140873016,5.168650794,6.759038801,7.26984127,7.357804233,10.8234127,13.71230159,8.410714286,8.117063492,7.994708995,5.130511464,4.753527337,4.901234568,5.989638448,5.832451499,8.475749559,13.25749559,8.238977072,7.207231041,7.103174603,5.146825397,5.972222222,6.321869489,6.033730159,7.126984127,7.357142857,12.1031746,10.95238095,8.674603175,7.982363316,5.312169312,5.175925926,6.735449735,6.758597884,7.12345679,9.080687831,13.70899471,10.63756614,7.976190476,11.66798942,7.817460317,7.968253968,9.391975309,9.188492063,10.17063492,11.1031746,12.71825397,13.57539683,11.43253968,14.1005291,13.46031746,14.6547619,11.38800705,11.0734127,12.55555556,13.10714286,19.0952381,10.13492063,15.4047619,7.46031746,5.53968254,5.765873016,8.044091711,8.390873016,8.714285714,10.50396825,16.49206349,10.46825397,9.579365079,9.613756614,5.96031746,5.654761905,7.594356261,8.025793651,6.989417989,11.27380952,18.33333333,11.45238095,6.626984127,6.414930556,4.707458496,5.571716309,5.919704861,5.826599121,7.552924262,11.1449585,18.52319336,11.09277344,10.75
3.347442681,5.598985891,7.490189594,6.205908289,5.824845679,5.963844797,6.252755732,4.110229277,10.72663139,6.405202822,5.74537037,5.952380952,8.233134921,5.017857143,5.572420635,5.55180776,5.560515873,5.049603175,10.64087302,6.990079365,7.615410053,7.965277778,9.982142857,6.729166667,7.323412698,8.054122575,8.228174603,6.629960317,12.84424603,9.955357143,6.373015873,5.19819224,7.039131393,3.429012346,5.0960097,5.321869489,6.227623457,5.337742504,8.258377425,5.460758377,6.339285714,5.920634921,8.161706349,4.906746032,5.637896825,4.98170194,6.316468254,5.656746032,8.509920635,5.926587302,6.543650794,6.174823633,8.005180776,4.844797178,5.93904321,5.105379189,6.277006173,5.367283951,8.973104056,5.463844797,7.198082011,6.314484127,8.452380952,5.335648148,6.456349206,5.800815697,6.313492063,5.806547619,9.223214286,6.302579365,4.228835979,5.279761905,7.804563492,5.788359788,5.75297619,6.277336861,6.691468254,4.678571429,9.813492063,6.23015873,10.34391534,9.966269841,12.43551587,9.316137566,10.34821429,10.59611993,10.90178571,11.07936508,13.52380952,10.67063492,7.071428571,7.85515873,10.2172619,5.906084656,6.443452381,6.553791887,8.20734127,6.658730159,9.785714286,4.924603175,3.780188894,6.412858826,10.02914006,4.25381473,6.399404799,6.724795227,7.197005394,5.193626387,15.08463017,10.63116126
4.988045007,4.668073136,5.220288326,5.074542897,7.13326301,6.759493671,9.190752461,4.547819972,7.009845288,6.395921238,4.092123769,4.240506329,4.504746835,4.082981716,5.117088608,4.950070323,7.526898734,5.240506329,5.126582278,5.455696203,4.370077356,5.375,5.765822785,5.017053446,6.134493671,5.453762307,8.373417722,5.362341772,5.096518987,5.735759494,5.35161744,4.336146273,4.744901547,2.213080169,4.335091421,3.118846695,5.329289733,6.29395218,3.73488045,3.11673699,6.164908579,5.873417722,6.05221519,3.930028129,4.487341772,4.657876231,6.061708861,8.174050633,6.268987342,5.351265823,6.244725738,5.235583685,5.02197609,3.668776371,4.75140647,3.725035162,5.867967651,8.511954993,5.800984529,4.431786217,8.203938115,7.075949367,7.055379747,5.827707454,6.626582278,6.654711674,6.469936709,11.08227848,8.949367089,8.525316456,5.419127989,4.974683544,5.571202532,6.274964838,7.661392405,6.861462729,10.65981013,4.974683544,6.791139241,6.987341772,7.035161744,6.183544304,5.811708861,4.485935302,7.10443038,5.815049226,9.007911392,7.455696203,5.575949367,4.493670886,6.277777778,6.170886076,6.267405063,3.994374121,5.503164557,4.331926864,6.837025316,7.575949367,4.303797468,2.601265823,5.102760417,4.612460938,5.25375,3.147204861,5.20609375,4.683611111,7.355898437,7.16234375,8.19234375,6.7125
2.400793651,3.545436508,3.956150794,3.58015873,3.54781746,3.826190476,4.054960317,2.336507937,4.941269841,4.16031746,3.398015873,3.701785714,4.4875,2.913888889,3.058928571,2.90515873,2.9625,3.153571429,3.860714286,4.417857143,3.878373016,3.960714286,4.853571429,3.689484127,3.642857143,3.518849206,3.332142857,3.626785714,4.598214286,5.1125,3.468253968,2.312103175,2.934722222,1.842857143,3.159722222,2.998412698,2.493055556,2.81031746,4.076984127,4.453174603,3.77718254,3.807142857,4.185714286,2.328769841,3.214285714,3.484325397,3.714285714,3.308928571,4.973214286,4.330357143,4.006349206,3.281944444,3.706944444,2.185714286,3.584325397,3.233333333,3.350992063,2.956349206,4.899206349,4.775396825,3.520634921,3.483928571,3.794642857,2.467460317,2.991071429,3.43015873,3.341071429,3.3,4.778571429,4.657142857,2.287301587,2.651785714,3.326785714,3.16984127,3.616071429,3.311111111,3.158928571,1.321428571,3.635714286,3.878571429,5.068253968,3.944642857,4.333928571,4.26031746,6.308928571,5.615873016,5.5375,3.578571429,6.535714286,5.078571429,5.137301587,4.816071429,5.491071429,3.996031746,4.730357143,4.142063492,3.458928571,3.985714286,5.871428571,5.9,3.013820009,3.227435033,4.285855981,1.788093191,3.476195199,3.204919659,3.311148582,1.187462805,6.617734576,5.60841103
2.59432454,4.349620304,3.658073541,3.525579536,3.289368505,3.321742606,3.854716227,3.042366107,3.605915268,6.17186251,3.974820144,3.919964029,3.741007194,3.004796163,4.007194245,3.588729017,3.75,4.323741007,4.816546763,6.928057554,2.851918465,3.340827338,2.877697842,2.696043165,3.741007194,3.39028777,3.381294964,3.393884892,4.487410072,6.368705036,3.458033573,2.989108713,2.428257394,1.599520384,2.849720224,2.747402078,2.925859313,3.822142286,3.39048761,4.810151878,3.690947242,3.816546763,2.957733813,2.423561151,3.148381295,2.960731415,3.497302158,3.43794964,3.527877698,6.096223022,3.75019984,3.825639488,3.082533973,2.212230216,2.760591527,2.648681055,2.756394884,4.006394884,3.366107114,6.193445244,4.247601918,3.48471223,3.145683453,2.585731415,3.309352518,3.202038369,3.221223022,4.303956835,4.044964029,6.818345324,3.103117506,4.107014388,3.084532374,3.676258993,3.179856115,3.580335731,4.415467626,3.363309353,4.269784173,6.881294964,3.806954436,4.207733813,3.163669065,3.10911271,3.683453237,3.82853717,4.329136691,4.251798561,3.935251799,6.366906475,6.278177458,7.517086331,6.278776978,5.522781775,5.830935252,5.935251799,6.537769784,7.471223022,6.730215827,6.104316547,2.704444444,4.430153061,3.240306122,1.630946712,3.148163265,2.933849206,3.41372449,3.493877551,4.578367347,8.76244898
6.393939394,5.708694084,7.957611833,7.574314574,6.789862915,6.353535354,8.133477633,10.02958153,7.538239538,9.436507937,5.630952381,3.375,4.722402597,4.724747475,5.725649351,5.115800866,8.133116883,7.659090909,6.834415584,8.204545455,7.858225108,5.222402597,6.332792208,6.848124098,7.878246753,7.091991342,9.902597403,10.92532468,9.516233766,10.65909091,5.671717172,4.412157287,6.226010101,3.661616162,4.450036075,5.025252525,7.252525253,8.265512266,7.341269841,8.053391053,6.67965368,5.410714286,7.232142857,5.236652237,4.511363636,5.471861472,9.035714286,8.487012987,7.649350649,6.954545455,6.45959596,5.008116883,6.919372294,5.208513709,4.851190476,5.687590188,8.502164502,8.29004329,5.989177489,8.722943723,8.956709957,7.88474026,9.728896104,6.976911977,7.25487013,8.41991342,9.701298701,9.090909091,9.149350649,12.24025974,8.989177489,7.261363636,9.391233766,7.606782107,8.946428571,8.673160173,11.11038961,10.83116883,10.64285714,8.87012987,6.556277056,6.501623377,8.800324675,7.277777778,6.946428571,6.976190476,10.11688312,7.636363636,9.279220779,11.06493506,9.145021645,8.027597403,9.222402597,8.113275613,8.589285714,9.608225108,11.22727273,11.14285714,10.04545455,11.32467532,6.032215648,4.085634451,8.446581197,4.284407188,4.852564103,5.269048141,8.760560487,10.86538462,9.067882972,12.40762656
5.050569801,5.133547009,6.191239316,6.16025641,6.370192308,6.646723647,8.219017094,13.73717949,8.675213675,7.02991453,5.5252849,4.253205128,4.480769231,5.070156695,6.360576923,6.29451567,7.336538462,13.03525641,8.573717949,5.71474359,6.29451567,4.996794872,5.516025641,5.482549858,6.790064103,6.518874644,8.016025641,12.52884615,9.746794872,7.092948718,6.683760684,5.243233618,5.929131054,4.216524217,5.219195157,5.972222222,6.488960114,11.13532764,7.351139601,7.235754986,6.920049858,5.665064103,6.379807692,4.244836182,5.487179487,6.428596866,6.267628205,11.35096154,7.165064103,7.113782051,8.51994302,6.79451567,7.200498575,5.354700855,6.898682336,7.462250712,7.681267806,11.96866097,8.133190883,7.504985755,8.989494302,8.004807692,8.866987179,6.39761396,7.009615385,8.756588319,8.008012821,14.70032051,9.315705128,8.149038462,13.46225071,10.01602564,11.74038462,12.88960114,12.03044872,13.23361823,14.93910256,19.1474359,13.30769231,14.53846154,9.387464387,7.528846154,8.887820513,6.502849003,6.8125,7.440883191,8.554487179,15.64102564,8.775641026,7.826923077,6.940883191,6.253205128,7.53525641,5.872507123,5.934294872,6.994301994,6.996794872,14.63461538,8.102564103,5.782051282,7.030924531,4.631469316,5.549751642,3.641154373,5.265021631,6.81767523,8.031325108,19.70485499,10.92677456,7.110719436
4.847126437,5.131992337,4.868199234,4.811877395,4.316475096,5.091954023,7.081704981,6.019923372,5.533716475,8.180842912,5.377873563,4.052586207,4.676724138,2.95756705,3.440517241,3.930363985,5.070689655,6.062931034,4.811206897,7.287068966,4.841666667,4.318103448,4.326724138,2.76848659,3.142241379,3.486111111,4.825862069,5.543965517,3.985344828,6.537068966,4.689655172,3.782950192,4.011111111,2.704980843,3.096168582,3.044827586,3.807375479,5.801915709,4.518007663,5.560536398,4.539367816,3.668103448,3.937068966,3.225957854,3.806034483,3.475766284,4.837931034,5.847413793,5.150862069,6.437068966,4.282375479,3.742720307,3.801915709,3.163601533,3.82835249,3.406896552,5.191283525,5.639846743,5.096168582,5.961685824,5.631034483,4.744827586,5.031034483,4.130268199,5.015517241,4.646743295,5.973275862,7.506896552,7.148275862,8.086206897,6.64137931,6.998275862,6.748275862,5.955555556,4.94137931,5.753639847,6.580172414,8.403448276,5.813793103,8.334482759,5.547126437,4.856896552,3.937931034,4.642911877,5.224137931,4.949042146,6.700862069,6.34137931,4.813793103,5.486206897,6.477011494,7.081034483,6.182758621,5.388888889,5.420689655,5.568582375,7.08362069,8.193103448,5.54137931,5.4,6.93670378,4.198536311,4.196706699,2.707011947,4.24352599,4.18611476,5.645254738,9.229170576,5.657346594,8.940138863
3.30787037,3.397569444,3.471643519,3.427469136,3.827546296,3.725308642,4.154513889,5.252314815,3.858796296,4.597222222,2.922260802,2.086805556,2.347222222,2.542631173,2.883680556,3.129822531,3.930555556,5.022569444,3.508680556,3.980902778,3.167631173,2.222222222,2.65625,3.167631173,3.376736111,3.620563272,4.489583333,5.598958333,3.744791667,4.654513889,3.378858025,2.095871914,2.528742284,1.25308642,2.687885802,2.294753086,3.114390432,5.360339506,2.540895062,3.422839506,4.842978395,3.727430556,4.779513889,2.303626543,3.427083333,2.543595679,3.043402778,5.829861111,3.336805556,4.274305556,4.813271605,3.470100309,4.273341049,1.642746914,3.170910494,2.286265432,2.928433642,6.109567901,2.391975309,3.260030864,5.829089506,4.407986111,5.300347222,2.238811728,3.996527778,3.233410494,3.772569444,7.267361111,3.309027778,3.107638889,4.476080247,4.098958333,3.661458333,5.325617284,6.496527778,6.507716049,8.147569444,7.090277778,5.631944444,7.097222222,3.976080247,2.918402778,3.494791667,2.862654321,4.760416667,3.396604938,5.057291667,4.659722222,3.395833333,3.930555556,2.837191358,3.286458333,3.314236111,3.533950617,4.378472222,4.489197531,5.668402778,6.534722222,4.020833333,5.013888889,3.216154792,2.473165697,2.996153124,1.3383791,3.403546632,3.043764726,4.011165322,7.611934697,3.979733533,4.678926628
6.575036075,6.441468254,7.188221501,5.442279942,5.733134921,6.907287157,8.133838384,5.121933622,7.485569986,8.357864358,6.059072872,5.756493506,6.5,4.226100289,4.332792208,5.366432179,6.314123377,5.586850649,7.356331169,7.401785714,6.451118326,6.320616883,6.57711039,4.656024531,4.711850649,5.659992785,6.543831169,6.066558442,8.063311688,8.180194805,5.480519481,4.27768759,4.612103175,2.398268398,3.627795815,3.874098124,4.773088023,5.434343434,5.025252525,6.75036075,5.199494949,4.471590909,5.169642857,4.181457431,4.534902597,4.763347763,5.37012987,5.25,5.957792208,7.685064935,6.285714286,5.682810245,6.480429293,4.457431457,4.847853535,4.818542569,5.689033189,6.974747475,6.706349206,8.217171717,7.988185426,6.967532468,7.206168831,5.17252886,6.076298701,6.409181097,5.44724026,8.081980519,8.497564935,8.581980519,4.878066378,5.758928571,5.791396104,5.554834055,5.533279221,6.597763348,7.753246753,4.87012987,7.519480519,9.675324675,7.67027417,6.940746753,7.502435065,5.193362193,5.786525974,6.132395382,7.788961039,7.38961039,6.11038961,9.181818182,9.898629149,7.765422078,7.804383117,5.757215007,6.208603896,6.626984127,8.188311688,8.951298701,7.853896104,9.178571429,7.375678113,5.564578564,6.562289282,2.663919528,4.66062435,6.058457625,7.073361082,6.247075963,8.724828304,10.22709677
3.216666667,6.19691358,6.062191358,4.909876543,4.676080247,5.845679012,8.304320988,3.322839506,6.267283951,5.424691358,5.662962963,7.144444444,7.329166667,3.752469136,4.579166667,5.206790123,6.936111111,5.633333333,5.844444444,6.605555556,5.86712963,7.020833333,7.186111111,4.356635802,5.122222222,6.325771605,7.765277778,5.865277778,7.054166667,6.870833333,4.638271605,3.713580247,4.527006173,2.883333333,3.952006173,3.985802469,5.235802469,6.009876543,6.80617284,5.037654321,3.093981481,3.220833333,3.344444444,4.524228395,5.286111111,5.454475309,7.268055556,5.029166667,8.073611111,5.990277778,4.532716049,3.766666667,4.252314815,3.928395062,5.621759259,5.534567901,6.17037037,6.401851852,8.842592593,6.851851852,6.262962963,4.966666667,5.590277778,5.461728395,7.181944444,6.827160494,7.369444444,8.788888889,9.405555556,8.455555556,4.111111111,7.327777778,7.381944444,5.348765432,4.301388889,5.954938272,7.488888889,3.866666667,6.4,6.561111111,5.898148148,6.116666667,6.509722222,6.780246914,7.295833333,7.545679012,8.461111111,7.394444444,10.91666667,7.355555556,5.355555556,6.222222222,7.154166667,5.211728395,5.434722222,5.84382716,7.838888889,7.466666667,9.122222222,6.583333333,2.895221994,5.432979109,6.238739283,2.676219995,4.29942036,5.071475533,6.916495592,3.742060138,9.754619007,8.276778167
3.468710089,3.158205619,2.773627075,3.341634738,3.643837803,4.074712644,4.630906769,3.88761175,3.891443167,3.776500639,3.533684547,2.813218391,2.668103448,2.616698595,2.836206897,3.355523627,3.771551724,4.239942529,3.257183908,3.314655172,3.018837803,2.576149425,2.359195402,3.080779055,3.027298851,3.656768838,4.238505747,4.060344828,3.393678161,3.181034483,3.773307791,3.379150702,3.469667944,1.624521073,2.347541507,2.53256705,2.911238825,5.279054917,3.087484036,3.213920817,3.718550447,3.235632184,3.441091954,2.805395913,2.813218391,3.726213282,4.216954023,4.71408046,4.231321839,4.403735632,3.832056194,3.501117497,3.867496807,3.314176245,3.574872286,4.111111111,4.180715198,5.8550447,5.019795658,5.012132822,4.619412516,4.225574713,4.623563218,3.727330779,3.403735632,3.707535121,3.683908046,6.413793103,5.333333333,5.632183908,4.715197957,4.872126437,4.083333333,4.263729246,4.771551724,5.142401022,5.902298851,5.666666667,4.126436782,4.563218391,4.040868455,4.125,3.721264368,2.738825032,3.760057471,4.667305236,5.229885057,5.275862069,3.816091954,3.057471264,3.799489144,4.193965517,3.715517241,3.252234994,3.875,4.00063857,4.879310345,5.068965517,4.034482759,3.643678161,2.904671717,2.854823089,2.482663998,1.834710744,2.892013171,3.418273646,4.241703254,5.317665289,4.896565083,4.367252066
4.973544974,6.973677249,9.260582011,5.11031746,5.75026455,6.354497354,7.05978836,5.95026455,7.207407407,6.725661376,7.110978836,7.577380952,9.3,4.111243386,6.180952381,6.659126984,6.85952381,6.791666667,7.403571429,7.996428571,8.909589947,9.07202381,10.31369048,5.228902116,7.40297619,7.616468254,7.756547619,8.836309524,9.257738095,9.545833333,4.971164021,4.764417989,5.600529101,2.884126984,5.307671958,5.089153439,5.72037037,5.444179894,7.121957672,6.703703704,5.829034392,5.829166667,6.854166667,5.891203704,7.608928571,7.716071429,8.283928571,6.923214286,9.389880952,8.244642857,6.114021164,5.922354497,7.029100529,5.567724868,7.141798942,6.991798942,7.717989418,7.177513228,9.431481481,8.243386243,6.744907407,6.310119048,7.579166667,5.85787037,7.519642857,7.360515873,7.904166667,7.418452381,9.706547619,9.058928571,5.339153439,7.175,8.828571429,5.442592593,6.9,7.341269841,7.907142857,5.947619048,6.952380952,7.288095238,6.197089947,8.086904762,8.711904762,8.014814815,9.619047619,9.792857143,10.07619048,8.226190476,10.32142857,9.942857143,6.88042328,8.386904762,8.795238095,5.96957672,7.788095238,7.436507937,8.19047619,7.523809524,8.723809524,7.269047619,4.982881986,6.649895555,8.659834685,2.930237666,7.247029492,7.012965167,7.483794165,6.72815076,10.66597785,8.417286224
4.883873457,6.732156636,7.777006173,5.46566358,6.202932099,6.78125,6.589506173,6.961033951,6.733024691,5.911265432,6.984182099,7.047743056,8.276041667,4.348765432,6.361111111,6.924382716,6.310763889,8.267361111,8.295138889,10.10416667,6.432098765,7.716145833,9.008680556,4.959876543,6.692708333,7.662808642,7.121527778,8.107638889,8.25,9.315972222,5.145061728,4.687017747,5.31404321,3.368055556,5.003858025,5.11882716,4.862654321,6.494598765,6.981867284,7.201774691,6.035108025,7.011284722,6.932291667,5.458719136,6.090277778,7.089891975,7.119791667,7.822916667,7.753472222,6.385416667,7.216820988,7.590181327,7.095679012,5.810185185,7.099151235,7.530864198,7.635030864,8.468364198,8.173225309,7.666280864,7.048996914,7.183159722,7.111111111,5.316358025,7.092013889,7.580632716,7.215277778,8.645833333,8.25,8.024305556,7.079089506,8.051215278,8.354166667,6.120756173,7.135416667,7.705632716,7.659722222,5.774305556,7.618055556,6.743055556,5.929783951,8.644965278,8.020833333,6.955246914,7.013888889,7.526234568,7.819444444,7.652777778,6.774305556,6.211805556,6.009645062,9.631076389,8.864583333,7.333719136,7.381944444,8.038966049,8.569444444,7.940972222,6.645833333,4.423611111,5.73024706,7.06373365,7.893507729,2.973021535,7.488703924,7.893534152,7.294221165,10.21717004,9.405184304,9.822401902
4.370573871,4.389117827,4.93009768,5.209401709,4.726800977,5.727716728,5.852945665,5.122405372,4.818376068,7.188339438,4.59241453,3.629120879,4.569368132,3.68215812,4.151785714,4.701999389,4.90521978,5.024038462,4.548763736,6.339972527,5.270757021,4.448489011,4.979395604,4.400793651,4.486263736,5.222832723,5.236950549,5.771978022,5.230769231,7.39010989,4.618437118,3.784416972,4.717338217,2.133699634,2.99023199,3.125152625,4.066926129,5.242063492,4.507631258,4.256715507,4.281974969,3.769230769,4.382554945,3.308531746,3.605082418,4.227640415,4.913461538,5.408653846,4.614697802,4.573489011,5.308302808,4.513659951,5.257020757,3.414529915,3.666361416,3.872405372,5.349282662,6.82020757,5.072954823,4.855006105,5.286324786,4.580357143,5.190934066,4.192918193,4.824175824,5.395909646,6.080357143,6.804945055,6.230769231,6.131868132,5.514346764,5.114697802,5.739010989,4.554639805,5.538461538,6.474664225,6.599587912,5.565934066,6.010989011,7.692307692,4.897130647,4.911401099,5.876373626,4.334859585,4.035714286,4.74023199,5.294642857,6.357142857,4.593406593,5.725274725,5.922771673,6.054258242,6.464285714,4.56013431,5.252747253,4.956349206,6.464972527,8.318681319,5.989010989,5.851648352,4.528352593,4.080504046,5.440801457,2.546056582,3.928304817,4.647522735,5.438726149,7.025948819,5.439995222,7.458568485
3.465905632,3.236605784,3.027473364,3.126940639,3.326217656,3.957838661,4.086719939,4.408523592,3.591171994,4.156012177,3.408447489,2.382191781,2.502054795,1.809360731,2.501712329,2.572070015,2.655821918,4.041780822,3.451369863,3.415753425,3.33630137,2.466438356,2.482876712,1.871461187,2.468835616,2.585768645,2.700342466,3.995205479,3.325342466,3.154109589,2.977929985,1.656392694,1.831278539,0.920243531,1.731392694,1.740182648,1.836187215,3.715068493,2.728767123,2.755707763,3.036415525,2.356506849,2.26130137,1.5706621,2.036986301,2.554375951,2.580136986,3.772945205,3.189383562,3.168835616,3.694977169,2.535388128,2.430365297,1.576103501,2.453767123,2.121156773,2.371347032,4.924657534,3.656164384,3.488584475,3.674543379,2.727739726,2.694863014,1.719292237,2.362328767,2.296613394,2.335616438,5.110616438,3.868150685,3.869520548,4.420547945,3.889726027,3.797945205,3.746118721,3.975684932,4.932572298,4.781849315,3.912328767,4.534246575,4.639726027,3.984474886,3.585616438,3.358219178,2.831506849,3.144178082,3.277321157,3.596917808,5.069863014,3.790410959,3.84109589,4.022374429,3.77739726,3.376027397,2.557077626,3.21130137,3.329832572,3.440753425,4.630136986,3.767123288,3.261643836,4.439286034,2.599586805,2.649677879,0.87314989,2.431552151,2.345357182,2.589999701,6.162859446,4.275889098,3.951416883
4.5569161,6.763605442,5.458673469,3.347845805,5.046598639,5.708390023,5.818877551,4.549659864,4.749659864,6.887755102,6.428911565,5.855102041,6.028061224,4.505555556,6.044897959,6.981292517,6.725,6.039795918,8.978571429,10.60102041,5.414455782,6.207653061,5.256122449,3.755045351,5.216836735,5.621258503,5.53877551,5.460714286,6.777040816,8.375,4.018367347,4.607369615,3.878628118,2.875056689,3.982199546,4.587528345,4.88100907,4.75260771,5.502267574,6.166893424,4.644387755,5.296428571,4.667346939,4.090419501,5.101530612,5.919897959,5.995918367,5.391326531,6.570918367,7.15255102,5.792290249,6.159977324,5.550963719,5.097505669,5.889909297,6.294331066,6.557426304,7.426303855,7.306575964,7.720861678,5.329761905,5.968877551,5.245918367,4.940419501,6.280102041,7.088945578,7.219387755,6.884183673,6.808673469,8.004591837,5.126530612,6.596938776,5.91377551,4.935147392,6.17244898,6.960544218,7.000510204,5.493877551,7.171428571,8.316326531,4.993877551,8.825510204,6.575,5.598412698,6.545918367,7.157142857,6.669897959,7.087755102,4.442857143,6.142857143,7.562585034,9.958163265,8.534183673,6.652834467,7.558163265,7.837414966,8.722959184,9.357142857,6.344897959,7.065306122,5.864537202,5.714129321,5.365837134,3.122797644,6.10526555,7.062940196,7.013682332,7.702310133,6.006692445,10.53673409
3.611689815,4.585503472,4.492621528,3.743055556,3.446614583,4.375578704,5.400607639,2.376736111,3.045138889,2.859375,5.619068287,4.369791667,4.796875,2.893952546,3.838541667,4.135850694,4.96875,4.337239583,3.821614583,4.389322917,5.366898148,4.62109375,4.98828125,2.737268519,3.618489583,4.104166667,4.954427083,3.927083333,3.885416667,3.916666667,3.847800926,2.865017361,3.381510417,1.811342593,2.45703125,2.688078704,2.438802083,3.710069444,4.402777778,3.824652778,2.72193287,3.352864583,3.756510417,2.979456019,2.782552083,3.754340278,3.569010417,2.9140625,3.7734375,3.455729167,3.390046296,3.275318287,3.376880787,3.236689815,3.476707176,4.515046296,4.302228009,4.18287037,5.47974537,4.766203704,4.413773148,3.803385417,4.290364583,3.398726852,3.876302083,4.857638889,4.040364583,4.921875,5.536458333,5.026041667,2.623842593,3.701822917,3.850260417,3.839699074,3.264322917,4.479166667,5.069010417,2.020833333,3.213541667,2.90625,2.38599537,3.983072917,4.069010417,4.344907407,3.759114583,4.928819444,5.319010417,2.921875,4.65625,3.880208333,3.373842593,4.696614583,4.83984375,3.745949074,2.70703125,3.743055556,4.313802083,2.916666667,3.442708333,2.75,3.236522951,4.428047614,4.629716229,1.795963675,2.648899989,3.859425373,4.192581571,2.123498778,4.051865235,3.188224041
5.652173913,5.279991948,6.540861514,4.828502415,5.529991948,7.082125604,9.450281804,4.441223833,6.706924316,6.661030596,6.411433172,5.733695652,6.900362319,4.12962963,5.827898551,6.31884058,7.798913043,6.557971014,7.65942029,6.956521739,7.641505636,7.561594203,8.869565217,5.171296296,6.260869565,6.831521739,7.34057971,7.788043478,7.150362319,6.882246377,4.929951691,3.628623188,4.949879227,2.690821256,3.948671498,4.459742351,5.620169082,4.72705314,6.137681159,5.256038647,6.021940419,4.826086957,6.076086957,4.677334944,5.15942029,5.682971014,6.152173913,5.777173913,7.740942029,5.668478261,6.225442834,5.355676329,7.457125604,4.841384863,5.540458937,5.487922705,6.509057971,6.898550725,8.483091787,6.471014493,7.29247182,5.420289855,7.525362319,6.189412238,7.525362319,7.01147343,6.065217391,9.10326087,11.37862319,8.545289855,7.218196457,7.063405797,8.048913043,5.334943639,5.733695652,6.654589372,8.675724638,6.253623188,5.123188406,5,7.099838969,7.657608696,7.903985507,6.409822866,6.211956522,7.270531401,9.733695652,6.188405797,7.449275362,6.311594203,4.812399356,5.251811594,6.882246377,5.146537842,5.951086957,6.673913043,8.994565217,5.007246377,6.384057971,4.985507246,6.205464853,5.691020408,7.474285714,2.792834467,5.47494898,6.244988662,7.597755102,5.649795918,7.902040816,5.072653061
6.985827664,6.902919501,7.163973923,6.448979592,7.141439909,8.027777778,10.26558957,7.797052154,8.52154195,10.14909297,7.387613379,6.959183673,8.015306122,6.088293651,7.256377551,7.716978458,9.139030612,8.952806122,8.855867347,10.13137755,6.298327664,6.630102041,8.553571429,5.628259637,6.952806122,6.879393424,8.899234694,8.031887755,7.5625,9.480867347,5.249433107,4.726048753,5.298327664,2.651360544,4.473072562,4.148526077,6.697562358,5.111678005,5.098072562,6.235827664,7.493480726,6.654336735,6.491071429,4.578514739,5.826530612,6.050736961,8.104591837,7.926020408,8.150510204,9.06377551,6.882086168,5.671060091,6.119189342,3.540249433,5.657879819,5.397959184,8.028628118,5.888321995,6.844104308,7.556689342,8.621031746,7.705357143,8.868622449,4.981575964,6.293367347,6.628968254,8.821428571,9.81377551,9.512755102,10.14030612,7.569160998,7.692602041,7.776785714,6.686507937,9.114795918,8.682539683,12.92091837,6.198979592,7.596938776,8.663265306,8.502834467,7.835459184,6.69005102,4.922902494,7.778061224,6.779478458,9.75255102,4.969387755,5.918367347,7.494897959,8.164399093,8.514030612,9.042091837,6.257936508,8.058673469,7.376417234,10.81887755,6.933673469,6.066326531,7.612244898,8.675645342,7.940516274,7.580399959,3.487966081,6.627997143,6.700155313,8.610192837,8.907458423,7.319457198,9.63473115
