pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
0.172358245,0.318547273,0.123762811,0.123301142,-0.318024531,0.285329583,0.413722601,-0.449770308,0.387540348,0.068655115,-0.009046283,0.388574221,0.084815132,-0.2910376,-0.497015311,0.135023127,0.096772755,-0.897383801,-0.156583422,0.020458904,0.72332372,1.891409091,1.511204425,2.34004047,2.192275164,1.091413243,2.295851361,2.159696471,1.269055897,2.388586914,2.569951724,1.63396609,1.947439093,2.366126607,1.557391101,0.836057715,1.129515638,1.152399427,1.660079687,1.627608102
0.316100852,0.141611658,0.079629684,-0.082162487,-0.45064481,0.147739154,0.167584585,-0.271998912,0.129430383,0.217627176,0.042826172,0.18447981,0.218662412,-0.216796912,-0.447206824,0.303079471,0.234176306,-0.844331884,-0.015143607,0.14533777,1.245669956,1.785959138,1.589856848,2.431019968,1.295829139,1.111920431,1.678763425,2.514101653,1.018989258,3.012340671,2.175568261,1.333366944,1.413419333,1.721108702,2.005107075,1.295490954,0.995754477,0.978820543,1.676236228,2.251353716
0.001800723,0.270187731,0.151126539,0.099696792,-0.28959225,0.241233707,0.242120355,-0.491863907,0.198140745,-0.058472454,-0.177057375,0.251972525,0.167644743,-0.207854356,-0.106632109,0.224037756,0.148807342,-0.472046765,-0.096825691,-0.096424051,1.003605715,1.586244148,1.551257798,1.928503027,1.884849576,1.251725695,1.263638172,1.810803863,1.524889874,1.963074611,2.056714879,1.300121732,1.382691809,2.32687076,2.065107406,1.050237866,0.940071503,4.118957549,1.601595302,1.606743963
0.120864485,0.164155225,-0.011999775,0.155730711,-0.127507577,0.361176827,0.409738953,-0.068343998,0.102587747,-0.390534486,-0.276861429,0.24833871,-0.009519539,-0.568661064,0.776621794,0.57719385,0.253335712,-1.048628598,-0.488522074,-0.179165474,0.596473191,1.137246802,1.018492178,1.443976192,3.730500453,1.023704429,1.045184419,1.688542346,1.881251812,1.07066049,1.105045041,0.950461554,1.460005699,1.514976015,1.683035355,0.850043602,0.703696266,3.183332001,1.39390986,1.074201167
0.011248755,-0.047294827,0.287196383,-0.004788037,-0.155758789,0.598528431,0.090327395,-0.204989054,0.32839579,-0.381604811,-0.198589826,-0.029919336,0.195752306,-0.438105968,0.424172921,0.767331043,0.313229839,-0.961202539,-0.340631799,-0.253297876,0.700724465,1.145704839,1.163185636,1.680597254,2.248409367,1.092260965,1.170881479,1.372973742,1.660846713,1.507098722,1.663632362,0.977101875,1.532660184,1.83778362,2.056252699,0.992810978,0.839408548,3.14052094,1.451412862,1.159798846
0.267363949,0.063095906,0.48956182,0.164539702,-0.794957309,0.524369198,0.218094443,-0.184943373,0.264115365,-0.293777758,-0.322658278,0.186785091,-0.019392793,-0.589175268,0.605209591,0.765502051,0.439490987,-1.207203516,-0.374762421,-0.201257388,0.756184354,1.0885376,1.563584044,1.650284266,1.090475243,0.988124446,1.174967872,1.524400384,1.704675198,1.803235699,1.572288819,1.078761935,1.247845566,1.467417795,2.073161827,0.962012762,0.77030323,2.0736153,1.138450133,1.244058311
0.279327486,0.248690319,0.214740628,-0.110999272,-0.441926446,0.356226708,0.192182255,-0.23235812,0.031457678,-0.067757417,-0.132732103,0.364413246,-0.045046346,-0.31272789,0.106841335,0.447406691,0.348639052,-1.040478015,-0.25133811,0.045438324,0.835690333,1.568989211,1.483198395,1.724535601,1.985542193,1.105431431,1.271313636,1.781403664,1.730602549,1.901616689,1.962206875,1.353900632,1.275952493,2.22919784,2.581533622,0.863301434,0.731631976,1.954793042,1.661824671,1.49296606
0.684031066,0.63784027,-0.397592047,0.014044018,-0.114059525,0.214336059,0.02502487,-0.097514465,0.614615363,-0.328814513,0.088492781,-0.590813574,0.024898608,-0.319956663,-0.280889959,0.263055831,0.251532252,-0.342577454,-0.400467894,0.054814979,0.78536203,2.645513024,1.046317855,2.507597999,1.423745529,1.12447404,1.817380047,1.68590789,1.349268309,2.074555566,2.510881025,0.738891318,1.585853056,2.57245009,2.135464674,1.026043113,0.788773656,2.383326699,1.47038329,1.565660555
0.260700921,0.062312463,0.157082625,-0.111398211,-0.535147229,0.807275707,0.198207102,-0.137834169,0.187873586,-0.267851654,0.009055152,0.120173715,0.15975103,-0.532201615,0.268967122,0.543314595,0.285978576,-0.921639014,-0.414460098,-0.140160606,0.899824927,1.291983755,1.467916063,1.515596664,2.073724273,1.437388166,1.352690994,1.670985705,2.201783797,1.464825521,2.045317723,1.019485911,1.658727943,1.61400929,2.444161486,1.0821585,0.917067182,1.805528227,1.204239533,1.335467829
-0.060242882,0.337054048,0.149887647,0.061474478,-0.039764064,0.406302216,0.450804989,-0.228875669,0.237029482,-0.360149172,-0.344130037,0.389003293,0.008484612,-0.572518857,0.232927875,0.446867071,0.218895131,-0.628227698,-0.44793592,-0.256886543,0.65804881,1.394891841,1.41059153,1.465076341,3.286659048,1.143457312,1.447652646,1.358809796,1.838000393,1.466271823,1.606719102,1.208878547,1.681432001,2.059699963,2.014260387,0.934918958,0.849792438,4.514223117,1.630579791,1.348188165
0.314571591,0.159742051,0.105771376,-0.065976295,-0.401165591,0.12665389,0.17780777,-0.269761971,0.10089727,0.173236357,0.029057947,0.178413122,0.211989414,-0.20996041,-0.443204448,0.310661589,0.208353001,-0.844548966,0.000814201,0.1366481,1.255290432,1.769562423,1.669355058,2.481924179,1.361999777,1.064488238,1.77841072,2.66609648,1.051424049,3.030143644,2.241140851,1.322547834,1.421703837,1.780824769,1.860962552,1.272407246,1.036924003,1.029505726,1.743155373,2.149368923
0.393909368,0.380169242,-0.046815969,-0.027691976,-0.531692308,0.285178455,0.201764817,-0.376372309,0.200963392,0.08962228,0.085745992,0.140674295,0.201811778,-0.287444831,-0.461052938,0.279543164,0.306415988,-0.761000358,-0.246393069,0.172664986,1.081407034,2.063949465,1.501756334,2.563944009,1.379547243,1.310753121,2.046859126,1.893175914,1.664841938,3.219658833,3.021625014,1.674598657,1.934167888,2.059351668,1.769939424,1.205952579,0.789390682,1.620484843,1.463135933,2.324299305
0.215582811,0.167964013,-0.017128206,-0.014650696,-0.372999869,0.223812912,0.35234064,-0.421630786,0.109825453,0.054921936,-0.123643837,0.151776704,0.265232707,-0.249512337,-0.285158927,0.115342333,0.21812658,-0.435514532,0.024899696,0.020413403,1.107521386,1.675804203,1.189604227,2.275205403,2.464040154,1.139252384,2.016372693,1.88144198,2.417694952,2.026014199,2.438279357,1.12953057,1.741626264,1.912002823,2.169557765,1.065173568,0.962119935,3.67251217,1.445902014,1.565520984
0.464808776,0.03399884,0.283668414,0.206089368,-0.600375073,0.525043951,0.452596457,0.001791469,0.156281934,-0.277549972,-0.325078655,0.251679001,0.161733592,-0.60828931,0.02062379,0.499090639,0.379054619,-1.115921336,-0.385288345,-0.12395816,0.997655512,1.235949665,1.336804068,1.634842695,1.150874312,1.03202892,1.558085257,1.304002458,1.711627819,1.929409379,1.612571017,1.139216698,1.585524765,1.652426497,2.092003055,0.890152504,0.77313188,1.722907202,1.451670116,1.498320074
0.458521638,0.314060194,-0.092582808,-0.201915624,-0.414070117,0.269896247,0.228312464,-0.347211352,0.275713551,0.065067482,0.166907275,0.016640025,0.134055168,-0.235898405,-0.376665365,0.245951754,0.263828195,-0.725840708,-0.188568515,0.143798899,1.015207294,2.034160219,1.210481558,1.805620089,1.259732196,1.426817818,2.393962516,2.114877463,1.494151506,2.771596134,2.879804447,1.496664249,1.519730465,2.408342947,2.10531966,1.162292704,0.973832991,1.593208587,1.229310161,1.874765622
0.422803534,-0.000974515,0.278198031,0.02717547,-1.087670951,0.786784072,0.104887995,-0.024665135,0.244807352,-0.437018533,-0.356553306,-0.027278933,0.114771629,-0.747280266,1.227720681,0.923484605,0.624717688,-1.283867545,-0.529002715,-0.261039156,0.667450123,0.885767996,0.996027884,1.372355232,0.542905792,0.868519563,0.950197411,1.046025496,1.449394383,1.141249532,1.262039673,0.722330834,1.559306552,1.237078009,1.931576381,0.821893816,0.805966362,1.034917038,0.947757885,0.789443531
0.248897736,0.175317012,0.485786663,0.288086941,-0.893848045,0.40457919,0.602757331,-0.330990451,-0.18097623,-0.229306157,-0.310173103,0.453233645,-0.183410155,-0.708627409,0.393985834,0.890806311,0.808298792,-1.235215581,-0.562112951,-0.117089373,0.73243436,1.353170259,1.488051253,1.578236109,0.702417401,0.875383377,1.280928503,1.272871496,1.479216843,1.683408238,1.572987959,1.144037531,1.325716646,1.470238626,2.349379288,0.924257443,0.939441467,0.956009313,1.01260541,1.272679349
0.0973869,0.080580785,0.173546606,-0.014844356,-0.295299445,0.423223301,0.128954541,-0.144762332,0.433108107,-0.473252819,-0.28398839,-0.00288337,-0.02508824,-0.423226884,0.617958394,0.627483394,0.261489005,-0.74150991,-0.116195184,-0.322680101,0.845511886,1.448337904,1.176805737,1.489657229,2.803314743,1.106135039,1.249886331,1.738286026,1.65089627,1.183293438,1.358060086,1.053178953,1.674365726,2.165495953,2.900357616,0.962501907,0.698466337,2.918978734,2.049615339,1.015424031
0.189780895,0.328036293,0.116653796,-0.234587409,-0.232257296,0.281175955,0.076307382,-0.413004896,-0.019285797,-0.033036243,0.068851876,0.337037471,0.114181574,-0.220733737,-0.257042315,0.366503826,0.238859225,-0.650631482,-0.026547471,-0.030261648,1.029428031,2.775313672,2.217193942,1.754009434,3.44964793,0.98151842,1.380183724,2.015914895,2.143977828,2.156341457,2.263736039,2.028448809,1.127586624,2.141930796,2.323470661,1.431369368,0.962145965,2.027189329,1.797828838,1.344537437
0.285145732,0.140421848,0.255583232,0.083560048,-0.493547927,0.368490499,0.353035946,-0.125585053,-0.143541244,-0.198580193,-0.123854078,0.355569795,-0.080494587,-0.612128277,0.516457693,0.749775602,0.509243216,-1.207452252,-0.608300479,-0.023799523,0.758387135,1.68488049,1.519271612,1.632870949,2.278537846,1.176403918,1.25983112,1.432801001,1.736198702,1.586136341,1.755147742,1.275342377,1.348740965,1.638288055,2.210837351,0.915560138,0.878696206,1.488680926,1.020389068,1.239381713
0.318990033,0.299386546,0.144159087,0.114767343,-0.57533244,0.255265423,0.2505363,-0.185117244,0.043802976,0.044275797,-0.045128068,0.180163888,0.082803688,-0.346563575,-0.307966527,0.240409906,0.181995283,-0.575488048,-0.130547838,0.00958747,1.112894542,1.91917596,1.395964975,2.167769563,1.638615279,1.185134624,1.671005582,2.087288425,1.571052368,2.250384868,2.212569071,1.301220972,1.467931206,1.862176854,2.173415192,0.979507374,0.860130275,2.58485369,1.480584089,1.698916882
0.259829196,0.37594795,0.143047572,0.036265942,-0.618608418,0.479686779,0.522207735,-0.189093644,-0.158029375,-0.267694772,-0.232921153,0.723227581,0.120810885,-0.512455371,-0.265769652,0.414276288,0.233257596,-0.773875747,-0.302940707,0.012831314,1.060919992,2.413740068,1.135215882,2.419925918,0.635696367,1.342252614,2.33785379,3.036249589,0.549183037,3.047584694,1.798900309,3.575501478,1.092116348,2.136107882,0.739244666,1.302139555,1.29550064,1.613966653,1.635555049,2.673661502
0.073208305,0.101931122,0.228716273,0.098768836,-0.412850473,0.153427607,0.21777867,-0.217836969,0.124408501,0.033491795,-0.19064716,0.342158203,0.144049042,-0.203629354,-0.276653438,0.221942149,0.248179088,-0.695598236,-0.017260194,0.026416231,0.914627611,1.49797414,1.530872077,1.851253405,2.153308447,1.034299846,1.520841853,2.260319552,1.683977997,2.15508563,1.831358986,1.513997225,1.63153381,1.966273016,2.060227358,0.909733572,1.030198582,3.271685543,1.74213709,1.62487283
0.424251647,0.161133826,0.0844426,0.090694322,-0.670631729,0.417262573,0.625949268,-0.308163275,-0.173988915,-0.339288838,-0.377308523,0.567849381,-0.126660692,-0.712344215,0.650140813,0.709515467,0.573308251,-1.03961408,-0.505364617,-0.051183264,0.941459237,1.54018705,1.09249955,1.599590983,1.165253611,0.943119195,1.534649479,1.52466241,1.340248465,1.594440859,1.425448478,1.200929653,1.107581211,1.381813776,2.893519734,1.071395829,1.138856983,0.907277516,0.963543115,1.397822931
0.293438858,0.439645771,0.217830376,0.1658439,-0.685186985,0.379495444,0.414165709,-0.179352085,0.005610141,-0.190082637,-0.261218011,0.496903511,-0.079200114,-0.407525357,-0.026624969,0.459155259,0.24934951,-0.948862063,-0.269432424,-0.073953834,1.03156044,1.610973867,1.357809818,1.86335529,1.701895312,1.293504447,1.449598696,1.888697993,1.580905443,2.098449089,1.74970653,1.118707691,1.412201405,1.931537613,2.270456421,1.006957993,1.069739568,1.687710625,1.534792995,1.540815061
0.459250665,0.396161546,-0.033371417,-0.121929032,-0.272309113,0.305908105,0.208003677,-0.084311589,-0.078492521,-0.099711566,-0.11226824,0.314096801,0.078719073,-0.476459453,-0.204217013,0.359409596,0.280632478,-0.747523284,-0.248886912,0.077298197,1.521476626,2.183700352,1.228736248,1.885220575,3.446268566,1.240946426,1.607289876,2.975974445,1.613860016,1.88724283,1.953681422,1.695570297,1.650000325,1.92703179,1.975987358,1.294727807,1.04016588,2.43842631,1.728499735,1.600157629
-0.115748816,0.18455118,0.437210478,0.312320835,-0.318350707,0.424094098,0.568740362,-0.775767071,0.239235049,-0.042868366,-0.246681046,0.41383714,0.205938435,-0.433650554,-0.094449884,0.549254633,0.256207547,-1.079485104,-0.245113407,-0.239274801,0.688440442,1.398447781,1.384592043,1.780795112,1.533816587,1.081523475,1.469053983,1.070774466,1.47430956,1.3322081,1.498582505,1.381558749,1.452459172,1.866397635,1.656862993,0.828201377,0.651065687,2.28596856,1.504370436,1.143527744
0.13720234,0.391317843,0.202022466,0.27106944,-0.617131287,0.276935436,0.472290648,-0.076516732,0.227617257,-0.326030611,-0.565575139,0.525087566,0.033826048,-0.381044973,7.40E-05,0.25582571,0.167708812,-0.597270487,-0.219009216,-0.178399112,0.991666982,1.632019961,1.338927957,1.721154871,2.29460062,0.727384862,1.438876794,2.177778806,1.022062448,1.762188158,1.580138513,1.271192139,1.380361761,1.898942334,1.736743926,0.932054076,0.659832663,3.568492612,1.272854893,1.414969853
0.216135653,0.311021814,-0.017866142,0.142772752,-0.485721554,0.054491809,0.189508239,-0.178642799,0.066880993,-0.026072973,-0.208215883,0.136792556,0.114858381,-0.173287236,-0.234546102,0.034164768,0.085957895,0.004061744,0.029784529,-0.062078444,1.104198459,1.720366295,1.547975062,2.0461767,2.117930065,0.846173624,1.458973357,1.888584993,1.350698806,1.743338404,1.502229223,1.231137251,1.245819945,1.985611857,2.178636368,0.973854536,0.841070166,4.819149038,1.569244494,1.256505291
0.282842588,0.094081188,0.141976047,-0.08398243,-0.423082813,0.140376267,0.162440874,-0.302630593,0.080229195,0.263975509,0.073327588,0.225100454,0.227198693,-0.195370392,-0.508197807,0.288757386,0.223839297,-0.864784995,0.018971106,0.154932838,1.254384363,1.717056334,1.687787808,2.424421945,1.267912279,1.135430033,1.726571591,2.582010444,1.078606374,3.099019791,2.162550709,1.438542769,1.455126511,1.905418129,1.738276627,1.266060218,0.995200827,0.905566658,1.676407617,2.263081711
-0.003656475,0.287423857,0.28467662,0.00193743,-0.725302043,0.549683186,0.462246441,-0.577602778,0.255535936,0.177359062,0.041116704,0.512303774,0.295258808,-0.20482467,-0.804167367,0.168221926,0.154589405,-0.771086078,-0.019982807,-0.08373093,0.453283813,1.404148186,1.636599076,2.157163689,1.047241212,1.257416799,2.202599659,1.58791433,1.61825588,2.75302595,2.740181485,1.769902776,1.866356958,2.023804198,1.346200719,0.980525833,0.929869205,2.064991047,1.542066456,1.501262577
0.30047427,0.059236298,0.0701161,-0.092405469,-0.466323855,0.403866692,0.078248183,-0.103738125,0.190150807,-0.276061924,-0.153426384,0.019541002,0.195025569,-0.496916487,0.552824559,0.644280015,0.303234872,-0.854822425,-0.265998102,-0.107305597,1.032074737,1.315534892,1.165016024,1.433204905,2.148274398,1.105834345,1.136936619,1.821405565,1.707230797,1.599583247,1.84300571,1.029951738,1.510204791,1.594708591,3.273863157,1.255081612,0.861264239,2.891666368,1.35116086,1.384086765
0.174784752,0.223036899,0.207514067,0.203093568,-0.469761776,0.276979887,0.321560004,-0.314862447,0.059702169,-0.159880085,-0.308803884,0.626312009,0.084122588,-0.366578431,0.09413281,0.49383948,0.261794529,-0.933776035,-0.326440259,-0.146769844,0.700495039,1.334247559,1.154697355,1.565053088,1.840045854,0.803196416,1.151762922,1.352613221,1.498119695,1.570794299,1.454817024,1.255738401,1.186607039,1.588388275,1.944921298,0.838855909,0.731320402,3.147146597,1.133339647,1.270991192
-0.069543035,-0.008024038,0.35626111,-0.044621814,-0.490700563,0.096548675,0.184130988,-0.319121569,-0.005008299,0.25288322,-0.105805219,0.4611827,-0.083157369,0.01621024,-0.312378394,0.231846881,0.172030706,-0.38489518,0.162971701,-0.110810739,1.011813439,1.330976391,1.605026187,1.900018897,1.962465223,0.976144134,1.591391089,1.893506927,1.178878746,2.302598328,2.020222241,1.716036179,1.661730347,2.063630965,2.299762141,1.126433797,0.861345117,3.501639493,1.398096604,1.454260327
0.458778631,0.479683514,0.069412811,0.157149528,-0.694851099,0.396427825,0.407905711,-0.338214381,-0.039488081,0.030918646,0.029439452,0.374237875,0.187573012,-0.437775081,-0.287674546,0.342680503,0.187325536,-0.945863861,-0.351945076,-0.025720919,1.134564052,1.985322461,1.549796085,2.353132508,0.886809757,1.152744775,2.071954126,2.131301485,0.913236533,3.130407708,2.526699214,1.414681276,1.584608786,1.561926999,1.637855364,1.430167476,0.762925704,1.410672064,1.085235584,2.306057414
0.41435657,0.404593302,0.418046164,0.139243981,-0.74517253,1.003100022,1.115494732,-0.712155584,-0.032625996,-0.134685065,0.272422906,0.960021865,0.071725513,-0.839031268,-0.994738847,0.537750619,0.288381827,-1.28929706,-0.730512562,-0.146918588,0.610781984,0.765800837,0.777939172,1.958560083,0.860023175,1.019633246,1.806805857,1.029944879,0.527131259,1.64815066,3.35588729,0.571716655,1.062545277,1.125813715,0.696417866,0.692170788,0.340299972,0.769482379,0.720106681,0.970722839
0.104153278,0.14468679,0.082496562,0.070131416,-0.464819521,0.129505139,0.252748074,-0.328240019,-0.085604348,0.095377922,0.040177572,0.307030037,0.122011529,-0.089400365,-0.286529319,0.212364182,0.191455637,-0.653977141,0.045584037,0.110848538,1.029480644,1.85167119,1.841339891,2.37378893,2.259781811,1.057588043,1.710599329,2.035065656,1.677501533,2.120438845,1.977633828,1.398283843,1.601891884,2.492868963,2.343610925,1.036346761,1.087542822,2.619232349,2.198720644,1.792087386
-0.135344964,1.288722847,0.116796653,0.512081239,-0.667351706,-0.00514601,0.275779613,0.270797098,0.402196995,-0.761497593,-0.742869997,0.325861017,-0.398686797,-0.558470323,0.386424672,0.722737207,-0.09401753,-0.841754972,0.404406862,-0.500664314,0.686917625,1.643641867,0.953900655,1.599951843,1.48333189,0.526512773,1.058202941,1.486002747,1.024750024,1.328166439,0.998650576,0.764414604,1.124330947,1.380480167,1.276797296,1.081116187,0.71576656,1.359982154,1.326160421,1.157875479
-0.090110846,0.135367944,0.137415662,0.038419034,-0.138141932,0.138165617,0.182633132,-0.444127491,0.218040929,0.029790238,-0.187465242,0.319498848,0.176044659,-0.091395596,-0.250758632,0.110215507,0.065462473,-0.419634288,0.123403994,-0.052824012,0.774522183,1.594826776,1.355961255,2.158987568,2.308725621,1.068725611,1.627820722,1.887899789,1.640714715,1.966550797,1.781785725,1.453575242,1.417609953,2.139498686,1.900113537,1.000180737,0.808237023,4.128542717,1.822152289,1.4915018
0.203404783,0.144711016,0.212102008,-0.019013225,-0.30328142,0.339865979,0.150212949,-0.282483446,0.075594631,-0.100614878,-0.054185763,0.150741198,0.068036913,-0.365178167,0.212075369,0.535964793,0.389701463,-1.063896448,-0.312948226,0.019190474,0.647493527,1.547120324,1.284083845,1.714931401,2.55285482,1.198763154,1.356441718,1.228559747,1.970139932,1.743658365,1.921887469,1.209780134,1.706613174,2.34628066,1.801873815,0.912847859,0.790446302,2.493009219,1.600861435,1.323708802
0.703948383,0.711048833,-0.221663652,-0.079170661,-0.73082451,0.348677296,0.328175165,-0.305882745,0.257088063,0.009012284,0.225458862,-0.05761226,0.256998132,-0.412903354,-0.551695535,0.145236688,0.184121581,-0.650973806,-0.303018181,0.143979414,1.179662,2.660288028,1.251956703,2.550270096,1.259090309,1.391506073,2.842857305,1.719017035,1.150487399,2.578321084,2.573692494,0.980231757,1.615369071,1.717121339,1.589301196,1.002684243,0.66683787,1.705678193,1.342355498,1.456047818
0.147879746,0.106425726,0.350680835,0.089679344,-0.737693209,0.354094198,0.068981578,-0.31834215,0.142083559,-0.12920827,-0.016549681,0.02952891,0.057040375,-0.300276983,0.227396341,0.70979447,0.367677004,-0.834476734,-0.199106718,-0.11560834,0.592767796,1.38726852,1.795664255,1.936697255,2.173412417,1.061651701,1.213988509,1.585460472,1.51598428,2.024483342,1.950679755,1.209874245,1.44119489,2.188082594,2.006351157,1.121739198,0.886743033,2.156148362,1.651307194,1.32580968
0.301120135,0.459721434,0.029001194,-0.225189084,-0.032131232,0.341722233,0.157368444,-0.152490453,0.11696825,-0.20038807,-0.379361767,0.707519373,0.110758347,-0.579444886,-0.103105674,0.483546352,0.406349434,-0.965631435,-0.376370232,-0.099962364,1.251252621,1.219145125,0.91205231,1.304725777,2.1542036,1.011773228,1.251691189,1.498547288,1.728230552,1.685148142,1.450261084,1.492324647,1.617103657,1.984013984,1.56360866,1.2074053,1.027474885,2.362889412,1.958110176,1.549718601
